"id","name","categoryId","alcoholic","glassId","instructions","thumb","ingredients","measures","createdAt","updatedAt"
282,Lemouroudji,2,false,4,"Juice the lemons. Peel and grate the ginger. Place the grated ginger and a liberal dash of the cayenne pepper into a piece of cheesecloth, and tie it into a knot. Let soak in the water. After 15 minutes or so, add the sugar, and the lemon juice. Chill, and serve.",https://www.thecocktaildb.com/images/media/drink/eirmo71487603745.jpg,"{""ingredient1"":""Ginger"",""ingredient2"":""Water"",""ingredient3"":""Lemon"",""ingredient4"":""Sugar"",""ingredient5"":""Cayenne pepper""}","{""measure1"":""2 pieces "",""measure2"":""1 gal "",""measure3"":""1 lb "",""measure4"":""1 cup "",""measure5"":""ground ""}",2022-05-01 16:17:18.649,2022-05-01 16:17:18.650
302,Berry Deadly,6,true,2,Add all ingredients to large bowl. Stir gently. Serve chilled.,https://www.thecocktaildb.com/images/media/drink/zk74k21593351065.jpg,"{""ingredient1"":""Everclear"",""ingredient2"":""Wine"",""ingredient3"":""Orange juice"",""ingredient4"":""Kool-Aid""}","{""measure1"":""2 pint "",""measure2"":""1 bottle Boone Strawberry Hill "",""measure3"":""1/2 gal "",""measure4"":""1 gal Tropical Berry ""}",2022-05-01 16:17:18.659,2022-05-01 16:17:18.659
313,Mulled Wine,6,true,2,"Simmer 3 cups water with, sugar, cloves, cinnamon sticks, and lemon peel in a stainless steel pot for 10 minutes. Add wine heat to a ""coffee temperature"" (DO NOT BOIL) then add the brandy.",https://www.thecocktaildb.com/images/media/drink/iuwi6h1504735724.jpg,"{""ingredient1"":""Water"",""ingredient2"":""Sugar"",""ingredient3"":""Cloves"",""ingredient4"":""Cinnamon"",""ingredient5"":""Lemon peel"",""ingredient6"":""Red wine"",""ingredient7"":""Brandy""}","{""measure1"":""3 cups "",""measure2"":""1 cup "",""measure3"":""12 "",""measure4"":""2 "",""measure5"":""1 "",""measure6"":""750 ml "",""measure7"":""1/4 cup ""}",2022-05-01 16:17:18.664,2022-05-01 16:17:18.664
341,Blind Russian,9,true,2,Fill glass with ice. Add all liquers. Add milk. shake.,https://www.thecocktaildb.com/images/media/drink/wxuqvr1472720408.jpg,"{""ingredient1"":""Baileys irish cream"",""ingredient2"":""Godiva liqueur"",""ingredient3"":""Kahlua"",""ingredient4"":""Butterscotch schnapps"",""ingredient5"":""Milk""}","{""measure1"":""3/4 oz "",""measure2"":""3/4 oz "",""measure3"":""3/4 oz "",""measure4"":""1/2 oz "",""measure5"":"" to fill\n""}",2022-05-01 16:17:18.674,2022-05-01 16:17:18.675
350,"252",10,true,31,"Add both ingredients to shot glass, shoot, and get drunk quick",https://www.thecocktaildb.com/images/media/drink/rtpxqw1468877562.jpg,"{""ingredient1"":""151 proof rum"",""ingredient2"":""Wild Turkey""}","{""measure1"":""1/2 shot Bacardi "",""measure2"":""1/2 shot ""}",2022-05-01 16:17:18.679,2022-05-01 16:17:18.679
365,Brainteaser,10,true,31,"layered erin first, then sambuca and then avocart(should sit in middle of other two. To drink: use a straw to suck up avocart then shot the rest and then suck fumes up through straw.",https://www.thecocktaildb.com/images/media/drink/ruywtq1461866066.jpg,"{""ingredient1"":""Sambuca"",""ingredient2"":""Erin Cream"",""ingredient3"":""Advocaat""}","{""measure1"":""30 ml white "",""measure2"":""30 ml "",""measure3"":""5 ml ""}",2022-05-01 16:17:18.687,2022-05-01 16:17:18.688
377,Freddy Kruger,10,true,31,make it an ample size shot!!,https://www.thecocktaildb.com/images/media/drink/tuppuq1461866798.jpg,"{""ingredient1"":""Jägermeister"",""ingredient2"":""Sambuca"",""ingredient3"":""Vodka""}","{""measure1"":""1/2 oz "",""measure2"":""1/2 oz "",""measure3"":""1/2 oz ""}",2022-05-01 16:17:18.697,2022-05-01 16:17:18.698
394,Red Snapper,10,true,10,"One shot each, shake n shoot",https://www.thecocktaildb.com/images/media/drink/7p607y1504735343.jpg,"{""ingredient1"":""Crown Royal"",""ingredient2"":""Amaretto"",""ingredient3"":""Cranberry juice""}","{""measure1"":""1 shot "",""measure2"":""1 shot "",""measure3"":""1 shot ""}",2022-05-01 16:17:18.705,2022-05-01 16:17:18.705
406,Zambeer,11,true,2,Mix sambuca with rootbeer and stir. Add ice,https://www.thecocktaildb.com/images/media/drink/bje5401485619578.jpg,"{""ingredient1"":""Sambuca"",""ingredient2"":""Root beer"",""ingredient3"":""Ice""}","{""measure1"":""1 1/2 oz "",""measure2"":""Add 10 oz "",""measure3"":""cubes""}",2022-05-01 16:17:18.713,2022-05-01 16:17:18.713
413,Dirty Martini,3,true,7,"Pour the vodka, dry vermouth and olive brine into a cocktail shaker with a handful of ice and shake well.
Rub the rim of a martini glass with the wedge of lemon.
Strain the contents of the cocktail shaker into the glass and add the olive.
A dirty Martini contains a splash of olive brine or olive juice and is typically garnished with an olive.",https://www.thecocktaildb.com/images/media/drink/vcyvpq1485083300.jpg,"{""ingredient1"":""Vodka"",""ingredient2"":""Dry Vermouth"",""ingredient3"":""Olive Brine"",""ingredient4"":""Lemon"",""ingredient5"":""Olive""}","{""measure1"":""70ml/2fl oz"",""measure2"":""1 tbsp"",""measure3"":""2 tbsp"",""measure4"":""1 wedge"",""measure5"":""1""}",2022-05-01 16:17:18.734,2022-05-01 16:17:18.734
287,Amaretto Sweet & Sour,6,true,26,"Fill the blender with 3/4 ice. Add sweet & sour mix to the top of the ice. Add about 1"" of pineapple juice, 1/2"" of melon liqeur, and 1/2 to 1/4"" of amaretto. Then blend the mix until it is of margaritta consistency or thinner.",https://www.thecocktaildb.com/images/media/drink/vswwus1472668546.jpg,"{""ingredient1"":""Amaretto"",""ingredient2"":""Sweet and sour"",""ingredient3"":""Midori melon liqueur"",""ingredient4"":""Pineapple juice""}","{}",2022-05-01 16:17:18.657,2022-05-01 16:17:18.658
301,Artillery Punch,6,true,27,"Combine all the ingredients in a large punch bowl with a block of ice. If found too dry, sugar syrup may be added. Decorate with twists of lemon peel.",https://www.thecocktaildb.com/images/media/drink/9a4vqb1493067692.jpg,"{""ingredient1"":""Tea"",""ingredient2"":""Rye whiskey"",""ingredient3"":""Red wine"",""ingredient4"":""Rum"",""ingredient5"":""Brandy"",""ingredient6"":""Benedictine"",""ingredient7"":""Orange juice"",""ingredient8"":""Lemon juice""}","{""measure1"":""1 quart black "",""measure2"":""1 quart "",""measure3"":""1 fifth "",""measure4"":""1 pint Jamaican "",""measure5"":""1/2 pint "",""measure6"":""1 1/2 oz "",""measure7"":""1 pint "",""measure8"":""1/2 pint ""}",2022-05-01 16:17:18.658,2022-05-01 16:17:18.659
309,Moscow Mule,6,true,29,Combine vodka and ginger beer in a highball glass filled with ice. Add lime juice. Stir gently. Garnish.,https://www.thecocktaildb.com/images/media/drink/3pylqc1504370988.jpg,"{""ingredient1"":""Vodka"",""ingredient2"":""Lime juice"",""ingredient3"":""Ginger ale""}","{""measure1"":""2 oz "",""measure2"":""2 oz "",""measure3"":""8 oz ""}",2022-05-01 16:17:18.663,2022-05-01 16:17:18.664
322,Sangria The  Best,6,true,28,"Mix wine, sugar and fruit, and let sit in the fridge for 18-24 hours. The mixture will have a somewhat syrupy consistency. Before serving stir in brandy and cut the mixture with soda water until it have a thinner, more wine like consistency. Serve from a pitcher in wine glasses.",https://www.thecocktaildb.com/images/media/drink/vysywu1468924264.jpg,"{""ingredient1"":""Red wine"",""ingredient2"":""Sugar"",""ingredient3"":""Lemon"",""ingredient4"":""Orange"",""ingredient5"":""Apple"",""ingredient6"":""Brandy"",""ingredient7"":""Soda water""}","{""measure1"":""1 1/2 L "",""measure2"":""1 cup "",""measure3"":""1 large "",""measure4"":""1 large "",""measure5"":""1 large "",""measure6"":""3-4 oz plain ""}",2022-05-01 16:17:18.666,2022-05-01 16:17:18.667
331,Zizi Coin-coin,6,true,26,"Pour 5cl of Cointreau on ice, add 2cl of fresh lemon (or lime) juice, stir gently, and finally add slices of lemon/lime in glass.",https://www.thecocktaildb.com/images/media/drink/0fbo2t1485620752.jpg,"{""ingredient1"":""Cointreau"",""ingredient2"":""Lemon juice"",""ingredient3"":""Ice"",""ingredient4"":""Lemon""}","{""measure1"":""5 cl "",""measure2"":""2 cl "",""measure3"":""cubes"",""measure4"":"" or lime\n""}",2022-05-01 16:17:18.671,2022-05-01 16:17:18.671
346,Nutty Irishman,9,true,4,Serve over ice,https://www.thecocktaildb.com/images/media/drink/xspupx1441248014.jpg,"{""ingredient1"":""Baileys irish cream"",""ingredient2"":""Frangelico"",""ingredient3"":""Milk""}","{""measure1"":""1 part "",""measure2"":""1 part "",""measure3"":""1 part ""}",2022-05-01 16:17:18.677,2022-05-01 16:17:18.677
355,A Splash of Nash,10,true,4,Drop shot glass with banana & melon liquers into a 9 oz hi- ball glass containing soda water and cranberry juice. Drink in one shot.,https://www.thecocktaildb.com/images/media/drink/rsvtrr1472668201.jpg,"{""ingredient1"":""Cranberry juice"",""ingredient2"":""Soda water"",""ingredient3"":""Midori melon liqueur"",""ingredient4"":""Creme de Banane""}","{""measure1"":""2 oz "",""measure2"":""2 oz "",""measure3"":""0.5 oz "",""measure4"":""0.5 oz ""}",2022-05-01 16:17:18.680,2022-05-01 16:17:18.681
362,Big Red,10,true,31,Pour ingredients into 1 ounce shot glass,https://www.thecocktaildb.com/images/media/drink/yqwuwu1441248116.jpg,"{""ingredient1"":""Irish cream"",""ingredient2"":""Goldschlager""}","{""measure1"":""1/2 oz "",""measure2"":""1/2 oz ""}",2022-05-01 16:17:18.686,2022-05-01 16:17:18.687
378,Jam Donut,10,true,31,"Coat the rim of a shot glass with sugar using sugar syrup to stick. Add the Chambord raspberry liqueur to the shot glass, and carefully layer the Baileys Irish Cream on top. Serve.",https://www.thecocktaildb.com/images/media/drink/uuytrp1474039804.jpg,"{""ingredient1"":""Baileys irish cream"",""ingredient2"":""Chambord raspberry liqueur"",""ingredient3"":""Sugar syrup"",""ingredient4"":""Sugar""}","{""measure1"":""2/3 oz"",""measure2"":""1/3 oz"",""measure3"":""1 tsp"",""measure4"":""2 pinches""}",2022-05-01 16:17:18.698,2022-05-01 16:17:18.699
384,Orange Crush,10,true,31,Add all ingredients to tumbler-Pour as shot,https://www.thecocktaildb.com/images/media/drink/zvoics1504885926.jpg,"{""ingredient1"":""Vodka"",""ingredient2"":""Triple sec"",""ingredient3"":""Orange juice""}","{""measure1"":""1 oz "",""measure2"":""1 oz "",""measure3"":""1 oz ""}",2022-05-01 16:17:18.704,2022-05-01 16:17:18.704
403,Bleeding Surgeon,11,true,2,"Pour Shot of Rum over slice of orange. Fill the remaining space in glass half way full of surge or similar drink. Finish off glass with cranberry juice. Be carefull, warm surge may foam over the glass.",https://www.thecocktaildb.com/images/media/drink/usuvvr1472719118.jpg,"{""ingredient1"":""Dark rum"",""ingredient2"":""Orange"",""ingredient3"":""Surge"",""ingredient4"":""Cranberry juice""}","{""measure1"":""1 shot "",""measure2"":""1 slice "",""measure3"":""1/2 glass "",""measure4"":""1/2 glass ""}",2022-05-01 16:17:18.709,2022-05-01 16:17:18.710
290,Tomato Tang,2,false,4,"Place all ingredients in the blender jar - cover and whiz on medium speed until well blended. Pour in one tall, 2 medium or 3 small glasses and drink up.",https://www.thecocktaildb.com/images/media/drink/869qr81487603278.jpg,"{""ingredient1"":""Tomato juice"",""ingredient2"":""Lemon juice"",""ingredient3"":""Celery salt""}","{""measure1"":""2 cups "",""measure2"":""1-2 tblsp "",""measure3"":""1 dash ""}",2022-05-01 16:17:18.652,2022-05-01 16:17:18.653
299,Adam Bomb,6,true,26,"Add ice to blender (or to glass if prefer on the rocks) then fruit, and fruite juice depending on personal prefference then add the Rum, Vodka, Tequila, and triple sec. blend till smooth, rim glass with sugar or salt and pour mixture in. garnish with lemon or lime slice.",https://www.thecocktaildb.com/images/media/drink/tpxurs1454513016.jpg,"{""ingredient1"":""Rum"",""ingredient2"":""Vodka"",""ingredient3"":""Tequila"",""ingredient4"":""Triple sec"",""ingredient5"":""Fruit"",""ingredient6"":""Ice"",""ingredient7"":""Salt"",""ingredient8"":""Fruit juice""}","{""measure1"":""1 part "",""measure2"":""1 part "",""measure3"":""1 part "",""measure4"":""1/2 part "",""measure7"":""1-3 pint ""}",2022-05-01 16:17:18.657,2022-05-01 16:17:18.658
314,Gluehwein,6,false,6,"Boil sugar and spices in water, leave in the water for 30 minutes. Strain the spiced water and mix with the wine. Heat slowly until short of boiling temperature. (To remove alcohol, let it boil for a while.) You may add lemon or orange juice to taste. Serve in irish coffee cup.",https://www.thecocktaildb.com/images/media/drink/vuxwvt1468875418.jpg,"{""ingredient1"":""Red wine"",""ingredient2"":""Water"",""ingredient3"":""Sugar"",""ingredient4"":""Cinnamon"",""ingredient5"":""Cloves"",""ingredient6"":""Lemon peel""}","{""measure1"":""1 L "",""measure2"":""125 ml "",""measure3"":""60 gr "",""measure4"":""1 "",""measure5"":""3 "",""measure6"":""1 tblsp ""}",2022-05-01 16:17:18.662,2022-05-01 16:17:18.662
327,White Wine Sangria,6,true,28,"Chop the Lemon, Lime and other fruits into large chunks. Fill the Pitcher with the white wine and mix in the Apple Brandy. Top to taste with soda water.",https://www.thecocktaildb.com/images/media/drink/hnuod91587851576.jpg,"{""ingredient1"":""Lime"",""ingredient2"":""lemon"",""ingredient3"":""White Wine"",""ingredient4"":""Strawberries"",""ingredient5"":""Apple"",""ingredient6"":""Apple Brandy"",""ingredient7"":""Soda Water""}","{""measure1"":""1"",""measure2"":""1"",""measure3"":""750 ml"",""measure4"":""1 cup"",""measure5"":""1 cup"",""measure6"":""3 shots"",""measure7"":""Top""}",2022-05-01 16:17:18.668,2022-05-01 16:17:18.669
336,Banana Strawberry Shake Daiquiri,9,false,7,Blend all together in a blender until smooth.,https://www.thecocktaildb.com/images/media/drink/uvypss1472720581.jpg,"{""ingredient1"":""Strawberries"",""ingredient2"":""Banana"",""ingredient3"":""Apple juice""}","{""measure1"":""1/2 lb frozen "",""measure2"":""1 frozen "",""measure3"":""2 cups fresh ""}",2022-05-01 16:17:18.674,2022-05-01 16:17:18.674
356,Absolut Sex,10,true,10,"Shake Absolut Kurant, Midori, and Cranberry juice in shaker with ice: Strain into rocks glass: Splash of seven on top.Absolut Sex.",https://www.thecocktaildb.com/images/media/drink/xtrvtx1472668436.jpg,"{""ingredient1"":""Absolut Kurant"",""ingredient2"":""Midori melon liqueur"",""ingredient3"":""Cranberry juice"",""ingredient4"":""Sprite""}","{""measure1"":""3/4 oz "",""measure2"":""3/4 oz "",""measure3"":""1 oz "",""measure4"":""1 splash ""}",2022-05-01 16:17:18.681,2022-05-01 16:17:18.681
368,Brave Bull Shooter,10,true,31,Pour Tabasco into bottom of shot glass and fill with tequila.,https://www.thecocktaildb.com/images/media/drink/yrtypx1473344625.jpg,"{""ingredient1"":""Tequila"",""ingredient2"":""Tabasco sauce""}","{""measure1"":""1/2 oz "",""measure2"":""1/2 oz ""}",2022-05-01 16:17:18.688,2022-05-01 16:17:18.688
381,Jelly Bean,10,true,17,mix equal parts in pony glass-tastes just like a jelly bean!,https://www.thecocktaildb.com/images/media/drink/bglc6y1504388797.jpg,"{""ingredient1"":""Blackberry brandy"",""ingredient2"":""Anis""}","{""measure1"":""1 oz "",""measure2"":""1 oz ""}",2022-05-01 16:17:18.701,2022-05-01 16:17:18.702
393,Slippery Nipple,10,true,31,"Pour the Sambuca into a shot glass, then pour the Irish Cream on top so that the two liquids do not mix.",https://www.thecocktaildb.com/images/media/drink/l9tgru1551439725.jpg,"{""ingredient1"":""Sambuca"",""ingredient2"":""Irish cream""}","{""measure1"":""1 part"",""measure2"":""1 part""}",2022-05-01 16:17:18.706,2022-05-01 16:17:18.706
401,Coke and Drops,11,false,7,"Take a glass, pour the Coke in the glass, then you take 7 drops of lemon juice. Granish with a lemon slice on the rim of the glass.",https://www.thecocktaildb.com/images/media/drink/yrtxxp1472719367.jpg,"{""ingredient1"":""Coca-Cola"",""ingredient2"":""Lemon juice""}","{""measure1"":""1 dl "",""measure2"":""7 drops ""}",2022-05-01 16:17:18.711,2022-05-01 16:17:18.712
304,Brain Fart,6,true,27,Mix all ingredients together. Slowly and gently. Works best if ice is added to punch bowl and soda's are very cold.,https://www.thecocktaildb.com/images/media/drink/rz5aun1504389701.jpg,"{""ingredient1"":""Everclear"",""ingredient2"":""Vodka"",""ingredient3"":""Mountain Dew"",""ingredient4"":""Surge"",""ingredient5"":""Lemon juice"",""ingredient6"":""Rum""}","{""measure1"":""1 fifth "",""measure2"":""1 fifth Smirnoff red label "",""measure3"":""2 L "",""measure4"":""2 L "",""measure5"":""1 small bottle "",""measure6"":""1 pint ""}",2022-05-01 16:17:18.660,2022-05-01 16:17:18.660
318,Rum Runner,6,true,7,Mix all ingredients in glass & add ice.,https://www.thecocktaildb.com/images/media/drink/vqws6t1504888857.jpg,"{""ingredient1"":""Malibu rum"",""ingredient2"":""Blackberry brandy"",""ingredient3"":""Orange juice"",""ingredient4"":""Pineapple juice"",""ingredient5"":""Cranberry juice""}","{""measure1"":""1 1/2 oz "",""measure2"":""1 oz "",""measure3"":""3-4 oz "",""measure4"":""3-4 oz "",""measure5"":""3-4 oz ""}",2022-05-01 16:17:18.665,2022-05-01 16:17:18.666
340,Chocolate Monkey,9,false,30,"blend liqeuors with ice-cream, milk and syrup. pour into parfait glass, top with whipped cream and garnish with banana and cherry.",https://www.thecocktaildb.com/images/media/drink/tyvpxt1468875212.jpg,"{""ingredient1"":""Banana liqueur"",""ingredient2"":""Creme de Cacao"",""ingredient3"":""Chocolate ice-cream"",""ingredient4"":""Chocolate syrup"",""ingredient5"":""Chocolate milk"",""ingredient6"":""Whipped cream"",""ingredient7"":""Cherry"",""ingredient8"":""Banana""}","{""measure1"":""1 shot "",""measure2"":""2 shots "",""measure3"":""2 scoops "",""measure4"":""1 oz "",""measure5"":""4 oz "",""measure6"":""1 "",""measure7"":""1 "",""measure8"":""1 piece ""}",2022-05-01 16:17:18.676,2022-05-01 16:17:18.676
